history_date,region_id,region_name,exports,exports_m3,imports,imports_m3,npc_bounties,total_destroyed,total_production,trade_value,mining_value,moon_mining_value,loyalty_points
2024-02-01,10000015,Venal,16538574450393.492,856710263.0563,13722138856802.447,971071064.2809,419473280198.0,389706039954.86,350723374067.9334,254746448334.46,150888985670.0084,20093627633.1803,917743550.0
2024-02-01,10000014,Catch,13735131445059.52,1199289168.2488,14323850803413.422,2091612276.868,797226653702.0,999050742105.18,556273748692.4648,265220231375.03983,489761194460.5698,292655396060.3815,0.0
2024-02-01,10000013,Malpais,14704959275370.057,1187289982.8890998,12130177295513.578,1015801206.9461,1890365984272.0,302853552882.85,4148537234198.636,180514539828.01004,1438528719023.4905,437253295493.6031,0.0
2024-02-01,10000012,Curse,28561197647097.434,3419311526.0799,27632585355195.22,3594448214.8019,79861516045.0,410091653378.02,443398000839.9242,151387160728.96997,38611041831.005905,498559569.46199983,399551767.0
2024-02-01,10000011,Great Wildlands,14768319439423.904,1801988866.356,14018123901328.48,1661009519.3655,27027245480.0,259799523926.65,437902236482.739,52451352572.41,181338178850.23056,29066077416.804485,1655488.0
2024-02-01,10000010,Tribute,19946711818259.793,1899558042.2653,21664096327881.027,1566595723.0447998,1260051249618.0,532734853360.24,3006707958210.5254,15629216333.58,613479824845.2119,163933238629.77554,0.0
2024-02-01,10000009,Insmother,9335736372404.32,676998071.692,7109295857039.065,929978504.506,847886186747.0,291449789445.56,271711005936.0782,98451892687.48,3308557185907.2837,421451991717.2061,0.0
2024-02-01,10000008,Scalding Pass,5812606620446.687,585108269.921,5878229988484.284,654955091.7817,226606090945.0,378713486139.81,244924891617.1471,75097342004.24998,382309670203.78937,207359463364.65533,0.0
2024-02-01,10000007,Cache,5355339242800.216,251969000.99209997,7451545858964.867,586607251.5912,717554543686.0,275513904926.6,485682809294.3069,133154565626.22998,1162011615281.4175,92160508472.18982,0.0
2024-02-01,10000006,Wicked Creek,2795481168752.774,199035365.0668,3751009349212.9487,443127153.1716,233542527882.0,99911815219.32,243857268029.7855,32666772366.749996,107176222656.1324,9495692576.789295,0.0
2024-02-01,10000005,Detorid,7678713740493.928,741486598.2522,5929377158171.868,575471846.7986001,344516244301.0,263445273860.7,717489845285.9294,186764890011.2,419018147210.6788,265652174198.67792,0.0
2024-02-01,10000003,Vale of the Silent,37814779900825.914,2473459008.6298,36947681475487.1,2439434332.6224003,4257573205875.0,1355021831685.54,15880628473408.06,7641886765594.551,5255753027814.231,820540263142.0706,0.0
2024-02-01,10000002,The Forge,341546115742428.75,35646828624.2316,385696505447077.8,41191738623.7046,421024614070.0,2216218386729.27,23140597105766.2,549782142284395.1,1430451408269.614,290792879591.59607,502311064.0
2024-02-01,10000001,Derelik,97120829362997.31,13373850803.2211,90135124318671.8,12064226883.468102,61295590139.0,545686554824.93,531820970752.6739,1578595672164.08,518114922836.1577,22513044827.988903,81064898.0
2024-02-01,10000035,Deklein,7167365978050.524,1415835335.8107998,7291705146448.764,615588095.0991,1629257955222.0,518651832172.61,8745230400000.683,467357227342.31006,594250075621.5546,5991630127.959597,0.0
2024-02-01,10000016,Lonetrek,227703072932030.12,27707320339.8072,228546188708866.8,26907637100.3872,480705784942.0,1296181834012.78,11259533146438.545,16047675681711.63,1263488452701.9631,210801630043.92267,2099706613.0
2024-02-01,10000036,Devoid,76889475849076.62,9356359923.2689,76644148021180.19,10776190687.9836,33565867818.9,822733112753.61,255159889023.1096,828359885536.1699,258428618392.96875,138765234684.25638,64745018.0
2024-02-01,10000038,The Bleak Lands,27268739482119.88,3381049505.0055,28484061063576.695,3918561363.156,16137217937.4,622026503797.97,3458117984279.6665,240783760379.95,233604415474.07483,124956739187.46094,134548307.0
2024-02-01,10000067,Genesis,183951973271175.3,21755183337.407,186411830381928.8,22137053771.9225,209337993475.0,943155448548.17,1883126231931.888,2270142018232.87,887936912152.5363,69247396666.71284,184041072.0
2024-02-01,10000066,Perrigen Falls,38587756804059.34,4369580017.5916,53234147609404.86,5145547060.2695,2865007454150.0,962963529354.6,8221237778763.891,19691060055827.367,1146393656427.4114,72944907937.05945,0.0
2024-02-01,10000065,Kor-Azor,79371719695485.6,6407639360.8319,75566614853054.6,6016874694.564899,129533665213.0,174826614006.1,571181008224.0352,1337575492751.62,379809927123.4379,34197711826.205112,23116194.0
2024-02-01,10000064,Essence,207381889687152.6,25568649427.503,204606385606535.4,26008830605.7196,137716345662.6,1029726710308.55,1513593924319.36,3562982918779.5005,587135343717.1918,53537626030.57318,1171404795.0
2024-02-01,10000063,Period Basis,13816784349830.152,1048188996.2951,13333390154960.928,1204558501.4002,2419092113587.0,547028130148.96,907048064366.2632,128069841193.17,672298671196.4569,117256205861.12654,0.0
2024-02-01,10000062,Omist,2020509317565.843,188867137.9057,999768733380.7744,72001521.06400001,293288807366.0,105553195477.68,145371412472.0353,51419666580.16,88518997644.89682,43885920038.084946,0.0
2024-02-01,10000061,Tenerifis,9791398490332.02,1497199481.7606,11694571549424.896,1842228222.1866,99442531762.0,156498988370.32,73969251693.9041,13038471880.22,48384738707.0175,3521134119.7504997,0.0
2024-02-01,10000060,Delve,53136475280098.63,4520048054.2418995,64014444234970.89,3738775309.5853,4964755421732.0,2201316196971.05,24426392992593.6,30600997771951.484,2247284709285.13,463467420447.9787,554323983.0
2024-02-01,10000059,Paragon Soul,10446436003447.418,812103135.1954999,10840763996018.293,676277429.1213,725911095687.0,175437890216.37,1766428093303.933,326505408984.29004,138879540836.9219,121744068436.96988,0.0
2024-02-01,10000058,Fountain,15551134476590.557,917344634.5871,19864982943515.387,1021845731.4969,2814891819659.0,1015006400197.3,7717225255628.133,6529258952139.83,1221745824379.7322,347083243592.9538,110882277.0
2024-02-01,10000057,Outer Ring,7556960784354.998,294364110.7396,4029401020900.495,346913256.51960003,53080315889.0,74713019082.05,933528875436.3596,333760495056.88,113369582458.81902,42947361486.69288,14665421.0
2024-02-01,10000056,Feythabolis,6559507992860.713,875905934.3061,5493939747633.763,552912314.8435,611413038539.0,539717203298.72,753676325711.7656,342752251128.63007,1404076206807.4265,20701564488.5983,0.0
2024-02-01,10000055,Branch,6039403521271.513,321253120.1653,5347182983459.113,247357571.0367,2389880957799.0,335785914304.23,2379879301465.2656,233213439581.4401,482454068006.0644,90533652711.36116,0.0
2024-02-01,10000054,Aridia,12712945036102.264,1030420293.1547,11249230857314.11,1099289470.776,65181235161.0,157570249756.45,660918046432.3618,1956386123277.31,921207689434.7115,3797225730.3832994,247347259.0
2024-02-01,10000053,Cobalt Edge,4035909449346.032,386082842.3857,3212139405570.038,261594933.1719,403827634898.0,134887272664.17,799268016420.315,25389767209.4,333369065056.297,90954061539.31456,0.0
2024-02-01,10000052,Kador,38514255676800.41,4859692799.1293,37016249286708.31,4263032199.7388,138265516360.0,131239933995.29,668451784156.4005,977078409753.14,348231434321.3783,38554790679.1594,123828117.0
2024-02-01,10000051,Cloud Ring,6380615581284.242,225446227.9275,7309270922957.045,412752730.3168,146010659880.0,229741681220.26,187478601668.9639,30538145876.619995,1200249457013.3645,3636867033.0975,0.0
2024-02-01,10000050,Querious,73540648091599.7,4898140419.4313,77833024623077.03,4887440916.828199,3457728864580.0,1600452613753.7,11540423103696.82,4214534275118.68,4540374969723.185,393282622148.9,0.0
2024-02-01,10000049,Khanid,83963052571530.53,5792814167.789,76198110684504.28,5417988652.524,44018659431.0,288243006608.47,453359102046.8963,1114259873648.72,554707332841.6166,55379274339.922264,20459430.0
2024-02-01,10000048,Placid,47841589765924.234,3741666210.7587,39242171294431.414,3562356040.6078,56931246137.9,793038004583.83,884318865784.4171,862031874964.3298,1053428732296.6648,236095013579.09253,826617752.0
2024-02-01,10000047,Providence,17819536418654.484,2614838452.9152,11870048108332.797,1320660220.5995,320725429694.0,1161498035681.95,436541165802.9921,126981457337.1,881494811069.1761,167241018972.56342,0.0
2024-02-01,10000046,Fade,1401544800535.7764,43300610.8302,1154017538705.7915,47247831.3974,136711345491.0,154759214871.89,18539869613.2592,9719567526.11,5535182267.8074,608052484.6865,0.0
2024-02-01,10000045,Tenal,4746641349693.231,148362007.53460002,3301776113334.953,117127230.8211,1168147796542.0,201289969770.72,642426630932.4209,20679010627.9,320854012914.6927,36366399647.315,0.0
2024-02-01,10000044,Solitude,20182904770427.13,1282180374.2674,21982663165244.348,1562828953.3579,34654632334.0,164295153237.73,202343518635.7145,310727197776.8599,456190560825.7031,51866244654.28979,9730693.0
2024-02-01,10000043,Domain,112796011475119.2,15282858514.9193,118543287497128.8,16721006476.4543,215788395223.0,772755709031.21,3444637492081.9893,48295179959995.84,991872646148.3164,221506505193.56528,135957917.0
2024-02-01,10000042,Metropolis,180479778968382.88,21747115763.379894,178162922465419.5,21791612627.1388,1165796287198.2998,975472520249.43,4152463343567.5986,11508441538264.98,888220655770.858,185920339880.6683,1745050105.0
2024-02-01,10000041,Syndicate,10513438887428.443,762217466.5811,9727831787366.184,1017555300.9102,136198104042.0,505585048539.46,1554596666062.7778,512568154567.99994,568310089027.7393,364539893736.1942,235507947.0
2024-02-01,10000040,Oasa,15771322578062.969,1421962758.8944,16491613750413.258,1650600139.8936002,727070117632.0,209417002946.78,6576105822749.518,904836030.0,632808375517.1288,78837366460.3316,0.0
2024-02-01,10000039,Esoteria,12694854021907.48,992774904.2143,12682236011379.932,1111088558.3446,1492858450400.0,575668798200.36,1649804342113.7742,345070925738.39,486103955221.15314,307611245064.7941,0.0
2024-02-01,10000037,Everyshore,34020288607301.17,7469768549.1224,32047215177574.836,6133166013.301101,110366548821.0,219686649459.58,1141658732263.9446,1783276240349.0,623261604963.7083,58080771976.82831,88709087.0
2024-02-01,10000068,Verge Vendor,35252871736084.35,4529144896.2621,32361328320605.836,4451676187.6533,76805754354.25,212280816978.62,635725226839.659,1517497781826.21,198984657930.6347,9591857923.206703,67998242.0
2024-02-01,10000070,Pochven,30826307465082.637,782470674.1449,30257965921521.02,989654568.1074,2263688.0,2476427031816.88,73232409326.9479,80843093633.20999,317255041159.18823,0.0,0.0
2024-03-01,10000068,Verge Vendor,39792202531394.086,4607276644.6392,39174477893787.36,4551046130.125,84288727755.0,187875345545.23,495622415061.6939,1433427025490.73,219318197560.10883,12321722720.5,65533193.0
2024-03-01,10000034,The Kalevala Expanse,63880802633978.65,4168429462.456801,63138512595432.29,4056086722.5742,2758104519578.0,652436129405.99,4396251169579.361,7537344555.59,1597402825488.19,162578765981.85367,0.0
2024-03-01,10000033,The Citadel,307231281509743.06,36280209652.07139,295169920056797.2,34469313235.3111,334080818436.25,2753169481193.6,14569695191905.951,4186899037732.211,909473357094.6776,276270079020.6356,181279991.0
2024-03-01,10000032,Sinq Laison,194815054436492.12,21955719575.8724,183866355079963.97,21401404736.8735,276087670081.0,1308797945677.91,10405956946044.607,19090619905058.133,787462713007.3391,151260677905.6401,150652890.0
2024-03-01,10000031,Impass,1609508053435.9004,118640021.7915,1882209176583.69,222273239.748,187481188014.0,78302405841.1,76911310744.1185,26694883635.269997,647491903679.373,237449318859.37216,0.0
2024-03-01,10000030,Heimatar,106958599046238.1,15540060937.6355,101234600052865.44,15375279767.0152,169427429820.50003,735941020006.77,6085114431092.042,8491489478149.59,570045363503.7249,79367512122.7541,152684338.0
2024-03-01,10000029,Geminate,44644577376113.445,2886586458.223,43916220191111.0,2749485095.5488,1380499394513.0,477566513319.6,1070976874616.9872,89877160188.45001,245496929564.6323,119891997589.9844,0.0
2024-03-01,10000028,Molden Heath,25339527550334.977,3184663733.7332,23095555285847.426,3844687946.2341,105940467819.0,224580011033.64,817093144256.2062,642291106198.1001,1309526442137.0537,344388087549.7768,329058531.0
2024-03-01,10000027,Etherium Reach,34687339221221.996,2567049755.3361,37218996093558.23,2487031853.7062,719300971071.0,348590477138.5,1801927471664.162,227571931861.8,967270940387.2288,80045865747.74939,0.0
2024-03-01,10000025,Immensea,6172381029096.768,608220833.4944,9744376872075.52,1216268420.3179,758795417680.0,704966274190.88,1001815071188.5282,266296665276.25,282926091577.0021,9557996372.3529,0.0
2024-03-01,10000023,Pure Blind,18200316402590.793,2903959002.6644,20573173416689.79,2964889949.7156,820865768186.0,643257002394.46,1344109274188.7202,510938398081.4099,974496204551.23,300287744451.64294,805249469.0
2024-03-01,10000022,Stain,7170763871697.339,706400321.6877,6401710923953.788,847760396.8462,311872750295.0,505834096269.82,838042952958.7115,162727201214.72,275761018976.4697,109192030302.2148,525902790.0
2024-03-01,10000021,Outer Passage,6428025445245.561,238207255.3007,2981470801031.249,286415643.7495,774856815910.0,151192595870.17,378511317027.2503,647929000.0,922716116655.8835,343145766305.78876,0.0
2024-03-01,10000020,Tash-Murkon,44716782052018.234,7112962097.7304,37456032758317.67,5261357762.4215,142988542608.0,192402100774.04,922286436310.5804,2839747352452.8696,367857917646.9641,68467849128.28589,101593541.0
2024-03-01,10000018,The Spire,8988149846642.33,637746749.7275,8576113194023.94,688224787.8226,836239853356.0,197993607329.9,272304035292.7857,5284262001.2,426681393791.513,74629317518.0709,0.0
2024-03-01,10000016,Lonetrek,232883956221328.2,31849097483.0304,221922489639442.4,27926577748.3459,571071276100.8999,1583009168204.55,13252013913018.79,17124015304059.955,1379657950847.5012,251795730392.39392,3536238592.0
2024-03-01,10000015,Venal,17103941160511.186,914117918.3874,14202201819089.46,1359668127.5368,615331051841.0,599271919656.33,311798169834.0925,495821448315.6601,186440238905.50937,34769626720.292206,1214042436.0
2024-03-01,10000014,Catch,36344299726845.97,6675452081.8261,16487238092791.732,2218437603.4354,1293676292683.0,1505436641010.9,780928263188.1747,185426804709.4701,763042118915.6626,420449472549.1119,0.0
2024-03-01,10000013,Malpais,16147081840841.023,1413979574.0041,15991807519548.12,1174297928.611,1877603817508.0,396806205310.26,3677147495801.2153,215662823173.93997,2008126318967.2437,450754366646.182,0.0
2024-03-01,10000012,Curse,39886562154178.195,5422509767.6781,55360927282382.46,11305186812.2435,109857651636.0,811410146214.98,373714874767.8002,405037080915.3899,36652975258.98227,884198395.5680001,453563208.0
2024-03-01,10000011,Great Wildlands,17703553928151.13,2276682412.3747997,25905093180758.586,4051932195.2015,32007966076.0,140404803785.84,337272760095.0655,61957236126.16,264519063722.4915,36791451685.2964,2542378.0
2024-03-01,10000010,Tribute,25901048092396.605,2712101931.0913,23227287001214.367,1803624845.365,1533993454739.0,640375179103.27,5852240240786.889,12613016927.2,630410455168.3679,117734050201.49898,0.0
2024-03-01,10000009,Insmother,9555393832502.965,477310435.2036,8019123252226.827,758468463.5281,1226224055506.0,492772350413.61,249871000271.5806,90398021586.59,1678471235949.9255,616511217867.0999,0.0
2024-03-01,10000008,Scalding Pass,6940184968365.191,619341220.7172,7812339120255.568,996650308.8198,299282354905.0,425315692817.96,325583178592.0016,140641732156.22,471734183288.4334,214532452887.99905,0.0
2024-03-01,10000007,Cache,6134853652155.117,348220116.6576,5942946374815.884,401483450.3791,942068408244.0,300927449546.55,784402848797.1146,214260477104.73,727423662253.5392,103108931991.11362,0.0
2024-03-01,10000006,Wicked Creek,3838248440656.371,304442585.6478,3634217615191.914,583953390.1887,318831258024.0,210020366749.39,119206529813.583,22292500087.06,131892688783.42508,12966164751.546698,0.0
2024-03-01,10000005,Detorid,5024223635812.754,432338363.57869995,6259146261692.492,561403441.215,355875669901.0,356193568409.91,983782624719.5396,243631375561.04,763014494554.118,401205356837.9238,0.0
2024-03-01,10000003,Vale of the Silent,35372227240576.81,3334459038.6156,45742917807923.016,3229816558.3414,5689363316884.0,1442229523972.26,21936864415087.92,10673057614997.48,2420346459270.912,279024465481.0641,0.0
2024-03-01,10000002,The Forge,360848348571180.25,35950084961.4353,414742252312160.6,43558659135.3816,509839257731.0,2648914849416.96,23372803045348.23,586501988897219.1,1278850380126.6914,345833127340.0029,606250357.0
2024-03-01,10000001,Derelik,76746418514618.97,12221471735.8041,74050168439161.3,11116807728.94,65695949471.0,429154258624.74,706141540031.1873,1766951559200.7598,512736479053.49774,33194344717.622887,61142820.0
2024-03-01,10000035,Deklein,8543103336029.283,1869127218.3779,7644638642683.99,498736602.8399,1793625387745.0,475308387377.52,8768279370163.531,327897043937.78,432866484603.6129,34750705339.7167,0.0
2024-03-01,10000069,Black Rise,33671290537436.688,4593156834.5786,29989952607197.062,3734509605.438,81840379208.14998,764118134139.83,3282551024108.402,543137761266.2901,297858076976.4194,38359563873.0449,27985847.0
2024-03-01,10000036,Devoid,53138902586986.57,6858217253.242101,47940079790026.31,7099028076.3444,36622064972.4,1123874492873.25,172103104450.3032,773219561943.6201,429987426039.1683,196503354533.5336,67361061.0
2024-03-01,10000038,The Bleak Lands,28695760289003.05,4051451211.6494,30083575797977.367,4369309754.291901,18061132025.9,660585250669.15,3324121123205.7544,199974630157.33,335544949523.82666,137611907022.9497,144409735.0
2024-03-01,10000067,Genesis,198880569148687.88,19426746433.2651,197786335745677.28,19845010500.9783,252721887453.0,1295210463351.26,1895835538267.2444,2222070288848.2295,905959093536.8612,89582017905.94485,187507159.0
2024-03-01,10000066,Perrigen Falls,44872518404514.55,4649721163.6629,61292429177368.5,5474619677.1834,3200996929949.0,1188750878165.35,7474626937844.103,21736625583428.152,1322796958548.2632,57811793703.64748,0.0
2024-03-01,10000065,Kor-Azor,90640027735911.7,7519502328.318399,89520665065315.9,7242924095.089601,95360944994.0,230318116451.27,786627076118.578,1364833027151.27,439008773952.5272,30904854625.4633,31073341.0
2024-03-01,10000064,Essence,210490222857452.7,23938494701.170803,203505923960061.7,24589479677.3707,156320432811.0,1085528735188.8,1928978256880.887,3678824615332.1304,606722917097.7224,64726213288.7977,1319704563.0
2024-03-01,10000063,Period Basis,16897554787781.74,1052556257.1616,14192168936633.645,1048295683.5658,2926675018569.0,536274084299.08,1212853511524.1765,151021651258.48996,810065623974.2789,127292777023.9226,0.0
2024-03-01,10000062,Omist,3204195625118.4844,379458514.5058,1280209265735.469,72821957.645,163681154202.0,151871672034.33,60906770375.4228,16844285890.79,172011829006.35666,40544092265.0505,0.0
2024-03-01,10000061,Tenerifis,5681877544982.189,612691937.2455,8990021270938.781,846539651.4207,285397592130.0,197578300888.02,394744610446.5428,43580487687.09,61444282809.38527,4024611201.9623,0.0
2024-03-01,10000060,Delve,53065012208438.74,4925434672.1288,70171516507522.33,4835087024.4914,5300129737678.0,2596678080243.97,26233514815922.887,34856130574494.152,2652690736958.213,412243627354.6695,606698623.0
2024-03-01,10000059,Paragon Soul,11231078504314.586,604342191.6352,8732232453930.635,792015691.2389,1017083291394.0,197312321163.09,1693645388464.0415,351614299542.45996,437109450099.31506,129283115948.31172,0.0
2024-03-01,10000058,Fountain,24830417113644.773,3015633340.0619,21044881900507.203,916790892.6556,2826001763526.0,966745334783.82,10107571771768.312,7465417808085.692,1992218553292.784,260808451725.05768,133253702.0
2024-03-01,10000057,Outer Ring,8319788675979.76,765205231.4762,5471997468169.1455,850720109.1401,64925653629.0,111445231836.95,840861163366.4688,474861263956.2901,224243046657.4894,37025394909.642105,12010240.0
2024-03-01,10000056,Feythabolis,4026550508661.269,288702398.7591,4267578361821.949,383626480.5945,978305881920.0,516483303878.92,642854245754.4269,284573154122.1601,297639498019.31836,21521423795.245903,0.0
2024-03-01,10000055,Branch,7277242396926.549,363689420.4538,5636228470533.407,216958208.6403,2382495369286.0,333694057509.23,2377624701896.391,187450014967.51,697457220006.36,51544982629.7575,0.0
2024-03-01,10000054,Aridia,20259289996832.23,1355477722.5172,18336436226379.04,1130173788.6852,75973205654.0,375845257282.43,363939007794.682,1548425097138.2903,923290289699.077,10691109890.3277,265179424.0
2024-03-01,10000053,Cobalt Edge,4767683570982.653,386561983.3476,2493854854945.4263,197810796.283,528566276337.0,160118102096.69,1039406596917.4023,39841738576.5,524770997288.6048,132024801081.3562,0.0
2024-03-01,10000052,Kador,50663497164496.32,4190423552.5155,47605763967088.67,3906285891.4394,178093047687.0,145863196360.89,872359915397.103,1059030922103.54,244665645484.49695,51067877886.405914,163899097.0
2024-03-01,10000051,Cloud Ring,12225020287906.27,1811248845.6605,13597123886996.436,2224661349.2577,259542074790.0,322251583685.9,220966321539.4341,77742612106.10999,181676643131.38205,7773759272.485301,0.0
2024-03-01,10000050,Querious,81065585376841.55,6646753113.0782995,82063064635339.47,5765479221.0523,3824575228166.0,1841953198341.01,10588434440432.938,4762648767143.56,1329043208637.5342,534636512777.45337,0.0
2024-03-01,10000049,Khanid,92379678431226.1,5949690630.9751005,87433238150164.89,6236061325.392401,44882160098.0,390972946304.29,207900528906.5406,1211890409217.0098,598615605308.6876,64473573612.4949,19374676.0
2024-03-01,10000048,Placid,52443921206869.11,5095155876.474,50886704950035.734,5234703685.1859,70955883903.70001,680289858123.23,1162513971821.4238,991647021965.52,1246250568002.2842,270308181411.5627,663583638.0
2024-03-01,10000047,Providence,5989260578826.651,437897288.4164,12304637702034.414,916018651.0397,465491250380.0,669315376187.95,457887245020.1941,155738837337.98,576676547811.8699,282871071705.6101,0.0
2024-03-01,10000046,Fade,1605669506199.6328,74809672.2851,1643353977829.7776,93983832.9866,182916014215.0,117048766554.14,21328787170.6118,15489394545.23,7394454502.173513,21614926.3792,0.0
2024-03-01,10000045,Tenal,4989147019198.617,161697501.10050002,2888983976570.1895,152512994.41480002,1426702929631.0,265945711483.81,908566449094.266,38419250362.01,671497771491.7308,19024726639.810898,0.0
2024-03-01,10000044,Solitude,33212860458727.92,1301642535.2433,25568849367766.16,1483195149.5093,39158184272.0,182423136873.66,501587194725.745,241382988892.23007,505407276779.7484,72362514009.40552,8148841.0
2024-03-01,10000043,Domain,97135429076854.12,12863927667.1558,103593107061619.08,14034839015.475,241560149849.0,780003753932.06,3594282663275.5093,50366054743378.61,1073029638639.2844,253782136584.8928,133853006.0
2024-03-01,10000042,Metropolis,165529466236520.72,20215022945.1431,161609547178479.47,19085826957.388294,1360415730972.7004,1252358277201.41,4073963123263.856,11915607794374.238,756825072668.9348,266646796118.53705,1838556837.0
2024-03-01,10000041,Syndicate,16343397421249.81,2231953504.7363,15311069737019.072,2444553453.6589003,157775803773.0,457578963979.23,1633957616648.2122,594056981530.7401,709592778899.9203,423831765053.3231,267933760.0
2024-03-01,10000040,Oasa,18356507362983.66,1940000454.7469,19283822912569.785,1512340977.9028,873875761800.0,269150857295.97,6637939786553.714,458375305.0,853069400725.4122,87610824976.92993,0.0
2024-03-01,10000039,Esoteria,8364468637863.637,776383123.1824,8666458028230.469,775834906.5233,1730962961097.0,494868960373.74,1679321729446.902,344039659907.41003,857886488865.9685,392222177701.24744,0.0
2024-03-01,10000037,Everyshore,38212545421444.51,7574487468.2482,35688473810844.27,6617340260.0405,146408478761.0,185138241466.3,1196976677891.0864,2306582376312.751,394684099200.4386,75467862691.52109,111893717.0
2024-03-01,10000070,Pochven,33147124559636.3,709580801.8773,32301094258505.77,957560227.3991,1285688.0,2465268686050.56,43211509283.781,78282418533.73001,355997491139.1485,16881.114,0.0
2024-04-01,10000070,Pochven,29469105014516.06,787213187.7008001,28868791216552.56,1106003324.746,2069250.0,2773774341391.99,56475315306.3308,89264419660.48999,289129505454.15076,0.0,0.0
2024-04-01,10000068,Verge Vendor,37146166818866.914,4383149758.5065,33981607444754.535,4614807893.4263,70118292563.0,177017747011.26,523167584356.2475,1261040786228.9402,182851692868.74435,10193559796.811598,57349678.0
2024-04-01,10000034,The Kalevala Expanse,70910711672069.62,4998451930.7718,68688575358846.93,4075013245.6765,2473479015814.0,685946983350.89,4650610651303.09,5679899795.0,1333931879816.202,144658026842.79538,0.0
2024-04-01,10000033,The Citadel,305520677941092.8,38837633219.6565,294653537863342.06,34776827455.349,258805455519.39996,2307007840619.01,13330708032088.371,5283161388337.05,708858304268.5946,221875411128.99368,155593549.0
2024-04-01,10000032,Sinq Laison,173365702172195.2,22094428779.842,166587756108645.5,21559735368.423702,192933009433.0,1202074841296.97,9027017345249.35,18685291732846.82,613683334725.8358,108714297765.90936,128090074.0
2024-04-01,10000031,Impass,2192762459749.8215,90857296.9823,2084145318867.133,239201212.2458,166857197023.0,234724780478.31,75328548212.0682,11538420843.8,493233164822.1413,171074225438.65427,0.0
2024-04-01,10000030,Heimatar,108222040025961.12,16778624047.8364,103797715918262.84,16222264103.5915,130645753998.74998,512841452198.16,5011705848170.317,8166804343626.498,441554607730.0278,50486026091.05407,150057478.0
2024-04-01,10000029,Geminate,56855922671698.29,3006885581.2491,58397051051781.33,3370298680.1702,1268582064392.0,447134619190.43,937043466033.295,109449672373.7,180480321341.46692,79587890035.28035,0.0
2024-04-01,10000028,Molden Heath,22499354083212.3,4353638637.9956,23593982386953.062,3922900809.5829,80080838761.0,255443244531.45,863671930279.154,505045123604.2699,962184045331.8522,254517535283.34583,293281508.0
2024-04-01,10000027,Etherium Reach,26759358689952.09,2920191140.9958,26998881899810.492,2547959759.624,638719128777.0,317543252901.49,2080162100426.8252,295541489408.4899,798701920172.584,59727015201.898186,0.0
2024-04-01,10000025,Immensea,5434437359528.16,641505453.4687,5881613275237.889,807763567.2835,456457089420.0,639947901497.71,1095922938023.0454,254488303812.79004,213077027617.53345,9790521901.710598,0.0
2024-04-01,10000023,Pure Blind,17882723807613.133,2907052765.7534003,17593982480880.88,2845957158.3258,800311756569.0,632338902048.69,1502945957053.193,500763462912.9801,741607774203.5105,214128538164.59897,994032003.0
2024-04-01,10000022,Stain,7005201308743.062,504328346.039,5425782798164.063,530355937.7302,231983118959.0,334582299151.72,664807387956.5582,172890159561.46994,232738151943.9393,69600666086.52292,444445229.0
2024-04-01,10000021,Outer Passage,4753926014074.319,257577412.55999997,4912894737130.665,439046827.133,531726325354.0,146677659056.37,428066133793.9509,4272760824.05,751276967873.1178,232195342888.5312,0.0
2024-04-01,10000020,Tash-Murkon,43141643336325.766,7321945389.630899,41087097950257.93,5136352103.9551,107548414128.0,197681467862.76,1120188458903.5933,3045506666545.98,289518413043.19824,72824999064.01292,83229802.0
2024-04-01,10000016,Lonetrek,239798052877386.25,31143998152.337,230523993158888.8,26143190506.549,406248230812.5,1280200310450.8,12982651239053.408,15658202866202.738,1072709542156.2888,215346048598.626,3441059806.0
2024-04-01,10000015,Venal,15430543781739.637,918297356.9359,12835275329066.742,1185208714.7546,463525940625.0,623604907040.44,210856863734.9914,239511585073.09995,94922642398.85876,3343475065.7677,1123296337.0
2024-04-01,10000014,Catch,12661813801020.564,1047667440.881,12553539294739.324,1288848331.141,1137258482468.0,1402182815252.21,1072267036002.863,98922131828.46,588168006787.8936,281056714578.72833,0.0
2024-04-01,10000013,Malpais,18564448225855.56,1615237307.155,18608567022807.215,1576005915.0596,1568913426904.0,298042356449.36,4705853418571.98,254993949914.12,1629732519747.1611,383248820777.11993,0.0
2024-04-01,10000012,Curse,27902309178018.504,4143104610.9801,22845465057567.543,3830886574.9464,94378925640.0,632175759684.01,455887731981.6804,335819112500.1099,29771168139.51199,1138438836.1335,408672088.0
2024-04-01,10000011,Great Wildlands,14239322372528.748,2056402763.7309,19040488461384.105,3405814919.0103,24186697731.0,231761560333.88,478955320377.2705,103853407745.73,195038613619.0877,18792974283.799404,783134.0
2024-04-01,10000010,Tribute,24076749167268.824,2574552728.1021,20796272034027.684,1465123778.9685,1329324338720.0,491901236292.23,6429705739080.36,11559705353.8,497336056476.7594,76865940290.21571,0.0
2024-04-01,10000009,Insmother,13002382439264.225,1608134845.8097,9049178534473.922,1322826644.0354,1402224079461.0,468341815684.26,215178060331.8557,39322709194.92,1346912730163.3682,406909180766.0787,0.0
2024-04-01,10000008,Scalding Pass,5532986022663.345,873557640.0623001,5412618548254.978,724432337.6922,248907892144.0,558354556613.05,310844342928.7013,103755837397.00002,341890474903.7867,125637361514.26224,0.0
2024-04-01,10000007,Cache,6586944347600.898,581291879.6071,6124456845360.757,592602170.6888,844480943423.0,274345557897.42,906858984609.847,265130655235.19995,534090223045.0091,113574943445.13058,0.0
